##############################
# Data for ETH_1
# CMD  ADDRESS      DATA
w      081c9084288    200041e8
w      081c908428c    400010a5
w      081c9084290    10400050
w      081c9084294    104801ff
w      081c9084298    6107030c
w      081c908429c    931b8000
w      081c90842a0    9319e000
w      081c90842a4    91b54040
w      081c90842a8    931b0101
w      081c90842ac    82e0033c
w      081c90842b0    931b0100
w      081c90842b4    91b54000
w      081c90842b8    930df8f8
w      081c90842bc    930effff
w      081c90842c0    930fff01
w      081c90842c4    93181f10
w      081c90842c8    931aff80
w      081c90842cc    10400001
w      081c90842d0    1048003f
w      081c90842d4    502706ec
w      081c90842d8    1049000e
w      081c90842dc    200045dc
w      081c90842e0    200045fd
w      081c90842e4    3000044f
w      081c90842e8    20000040
w      081c90842ec    502706ec
w      081c90842f0    10490020
w      081c90842f4    41c810bf
w      081c90842f8    200001e1
w      081c90842fc    34000207
w      081c9084300    200001d9
w      081c9084304    10587e00
w      081c9084308    61070318
w      081c908430c    500706bc
w      081c9084310    10480001
w      081c9084314    41c010cb
w      081c9084318    500701ec
w      081c908431c    10180001
w      081c9084320    1008ff00
w      081c9084324    200041e8
w      081c9084328    400010cc
w      081c908432c    10400050
w      081c9084330    104801ff
w      081c9084334    6107030c
w      081c9084338    931b8000
w      081c908433c    9319e000
w      081c9084340    91b54040
w      081c9084344    931b0101
w      081c9084348    82e0033c
w      081c908434c    931b0100
w      081c9084350    91b54000
w      081c9084354    930df878
w      081c9084358    930eff00
w      081c908435c    930fff00
w      081c9084360    93181f10
w      081c9084364    931aff80
w      081c9084368    10400001
w      081c908436c    1048003f
w      081c9084370    502706ec
w      081c9084374    1049000e
w      081c9084378    200045dc
w      081c908437c    200045fd
w      081c9084380    3000044f
w      081c9084384    20000040
w      081c9084388    502706ec
w      081c908438c    10490020
w      081c9084390    41c810e6
w      081c9084394    200001e1
w      081c9084398    34000207
w      081c908439c    200001d9
w      081c90843a0    10587e00
w      081c90843a4    61070318
w      081c90843a8    500706bc
w      081c90843ac    10480001
w      081c90843b0    41c010f2
w      081c90843b4    500701ec
w      081c90843b8    10180001
w      081c90843bc    1008ff00
w      081c90843c0    200041e8
w      081c90843c4    400010f3
w      081c90843c8    10400050
w      081c90843cc    104801ff
w      081c90843d0    6107030c
w      081c90843d4    931b8000
w      081c90843d8    9319e000
w      081c90843dc    91b54040
w      081c90843e0    931b0101
w      081c90843e4    82e0033c
w      081c90843e8    931b0100
w      081c90843ec    91b54000
w      081c90843f0    93191f12
w      081c90843f4    930df878
w      081c90843f8    930eff00
w      081c90843fc    930fff00
w      081c9084400    93181f12
w      081c9084404    931aff80
w      081c9084408    10400001
w      081c908440c    1048003f
w      081c9084410    502706ec
w      081c9084414    1049000e
w      081c9084418    200045dc
w      081c908441c    200045fd
w      081c9084420    3000044f
w      081c9084424    20000040
w      081c9084428    502706ec
w      081c908442c    10490020
w      081c9084430    41c8110e
w      081c9084434    200001e1
w      081c9084438    34000207
w      081c908443c    200001d9
w      081c9084440    10587e00
w      081c9084444    61070318
w      081c9084448    500706bc
w      081c908444c    10480001
w      081c9084450    41c0111a
w      081c9084454    500701ec
w      081c9084458    10180001
w      081c908445c    1008ff00
w      081c9084460    200041e8
w      081c9084464    4000111b
w      081c9084468    10400050
w      081c908446c    104801ff
w      081c9084470    6107030c
w      081c9084474    931b8000
w      081c9084478    9319e000
w      081c908447c    91b54040
w      081c9084480    931b0101
w      081c9084484    82e0033c
w      081c9084488    931b0100
w      081c908448c    91b54000
w      081c9084490    44000000
w      081c9084494    50270490
w      081c9084498    1009ffff
w      081c908449c    101903ff
w      081c90844a0    10500020
w      081c90844a4    1018ffff
w      081c90844a8    1008ffff
w      081c90844ac    30000008
w      081c90844b0    94740101
w      081c90844b4    94690800
w      081c90844b8    947f0800
w      081c90844bc    1008ffff
w      081c90844c0    101803ff
w      081c90844c4    6107047c
w      081c90844c8    947f0808
w      081c90844cc    94690808
w      081c90844d0    94740100
w      081c90844d4    b00040d8
w      081c90844d8    44000000
w      081c90844dc    93492000
w      081c90844e0    50070340
w      081c90844e4    10481f00
w      081c90844e8    200041e8
w      081c90844ec    200001d5
w      081c90844f0    105803e0
w      081c90844f4    61070340
w      081c90844f8    50070344
w      081c90844fc    10481f00
w      081c9084500    200041e8
w      081c9084504    200001d5
w      081c9084508    105803e0
w      081c908450c    61070344
w      081c9084510    50070398
w      081c9084514    1048f800
w      081c9084518    200041eb
w      081c908451c    200001da
w      081c9084520    10587c00
w      081c9084524    61070340
w      081c9084528    93e00100
w      081c908452c    44000000
w      081c9084530    96d40300
w      081c9084534    9639ff00
w      081c9084538    963a0300
w      081c908453c    f0001137
w      081c9084540    f0001125
w      081c9084544    f0000fc7
w      081c9084548    50070298
w      081c908454c    10480003
w      081c9084550    41c01182
w      081c9084554    94541f0c
w      081c9084558    94551f10
w      081c908455c    94564040
w      081c9084560    94548000
w      081c9084564    91b60404
w      081c9084568    942c0301
w      081c908456c    9448ff58
w      081c9084570    94490301
w      081c9084574    944aff58
w      081c9084578    944b03ff
w      081c908457c    9444ffa8
w      081c9084580    94450300
w      081c9084584    9446ffa8
w      081c9084588    944703fe
w      081c908458c    94568080
w      081c9084590    82e0045c
w      081c9084594    94568000
w      081c9084598    50070298
w      081c908459c    10480003
w      081c90845a0    41c01181
w      081c90845a4    942c0300
w      081c90845a8    9448ffa0
w      081c90845ac    94490300
w      081c90845b0    944affa0
w      081c90845b4    944b03fe
w      081c90845b8    9444ff4a
w      081c90845bc    94450300
w      081c90845c0    9446ff4a
w      081c90845c4    944703fe
w      081c90845c8    94568080
w      081c90845cc    82e0045c
w      081c90845d0    94568000
w      081c90845d4    942c0302
w      081c90845d8    9448ffb6
w      081c90845dc    94490301
w      081c90845e0    944affb6
w      081c90845e4    944b03ff
w      081c90845e8    9444ff60
w      081c90845ec    94450301
w      081c90845f0    9446ff60
w      081c90845f4    944703ff
w      081c90845f8    94568080
w      081c90845fc    82e0045c
w      081c9084600    94568000
w      081c9084604    91b60400
w      081c9084608    f0000fb9
w      081c908460c    f0000fa3
w      081c9084610    50070200
w      081c9084614    104807c0
w      081c9084618    200041e6
w      081c908461c    41c011bb
w      081c9084620    34000207
w      081c9084624    200001c6
w      081c9084628    104807c0
w      081c908462c    61070200
w      081c9084630    9639ff00
w      081c9084634    963a0300
w      081c9084638    500706d8
w      081c908463c    10580040
w      081c9084640    42001193
w      081c9084644    10400016
w      081c9084648    40001196
w      081c908464c    500706cc
w      081c9084650    1058001f
w      081c9084654    200041f0
w      081c9084658    502701a8
w      081c908465c    10590f80
w      081c9084660    200045f7
w      081c9084664    10580f80
w      081c9084668    200021f7
w      081c908466c    418811a7
w      081c9084670    500706d4
w      081c9084674    10480f80
w      081c9084678    200041e7
w      081c908467c    41c011a6
w      081c9084680    34000207
w      081c9084684    200001c7
w      081c9084688    10480f80
w      081c908468c    610706d4
w      081c9084690    9639ff40
w      081c9084694    963a0300
w      081c9084698    400011b2
w      081c908469c    414811b2
w      081c90846a0    500706d4
w      081c90846a4    10480f80
w      081c90846a8    200041e7
w      081c90846ac    30000207
w      081c90846b0    41c011b2
w      081c90846b4    200001c7
w      081c90846b8    10480f80
w      081c90846bc    610706d4
w      081c90846c0    9639ff80
w      081c90846c4    963a0300
w      081c90846c8    50070638
w      081c90846cc    1008ff00
w      081c90846d0    10180003
w      081c90846d4    200041e8
w      081c90846d8    420011ba
w      081c90846dc    9200c000
w      081c90846e0    92010700
w      081c90846e4    400011bb
w      081c90846e8    40001395
w      081c90846ec    500706d4
w      081c90846f0    10480078
w      081c90846f4    200041e3
w      081c90846f8    34000007
w      081c90846fc    420011e0
w      081c9084700    500706d8
w      081c9084704    10580001
w      081c9084708    420011c7
w      081c908470c    10450000
w      081c9084710    101d07ff
w      081c9084714    100dfff8
w      081c9084718    61a704d4
w      081c908471c    500706d8
w      081c9084720    10580002
w      081c9084724    420011d4
w      081c9084728    91b40202
w      081c908472c    50a70208
w      081c9084730    104d001e
w      081c9084734    200055e1
w      081c9084738    200015c1
w      081c908473c    104d001e
w      081c9084740    61a701cc
w      081c9084744    91cc0101
w      081c9084748    91cc0100
w      081c908474c    91b40200
w      081c9084750    96d47808
w      081c9084754    500706d8
w      081c9084758    10580004
w      081c908475c    420011da
w      081c9084760    9200c080
w      081c9084764    92010702
w      081c9084768    50a70264
w      081c908476c    100dffff
w      081c9084770    101dffff
w      081c9084774    3000036f
w      081c9084778    60a70264
w      081c908477c    4000114f
w      081c9084780    500706d4
w      081c9084784    10480078
w      081c9084788    200041e3
w      081c908478c    34000207
w      081c9084790    42001253
w      081c9084794    500706d8
w      081c9084798    10580001
w      081c908479c    42001252
w      081c90847a0    f0001137
w      081c90847a4    f0001125
w      081c90847a8    f0000fc7
w      081c90847ac    50070298
w      081c90847b0    10480003
w      081c90847b4    41c0121b
w      081c90847b8    94541f0c
w      081c90847bc    94551f10
w      081c90847c0    94564040
w      081c90847c4    94548000
w      081c90847c8    91b60404
w      081c90847cc    942c0301
w      081c90847d0    9448ff58
w      081c90847d4    94490301
w      081c90847d8    944aff58
w      081c90847dc    944b03ff
w      081c90847e0    9444ffa8
w      081c90847e4    94450300
w      081c90847e8    9446ffa8
w      081c90847ec    944703fe
w      081c90847f0    94568080
w      081c90847f4    82e0045c
w      081c90847f8    94568000
w      081c90847fc    50070298
w      081c9084800    10480003
w      081c9084804    41c0121a
w      081c9084808    942c0300
w      081c908480c    9448ffa0
w      081c9084810    94490300
w      081c9084814    944affa0
w      081c9084818    944b03fe
w      081c908481c    9444ff4a
w      081c9084820    94450300
w      081c9084824    9446ff4a
w      081c9084828    944703fe
w      081c908482c    94568080
w      081c9084830    82e0045c
w      081c9084834    94568000
w      081c9084838    942c0302
w      081c908483c    9448ffb6
w      081c9084840    94490301
w      081c9084844    944affb6
w      081c9084848    944b03ff
w      081c908484c    9444ff60
w      081c9084850    94450301
w      081c9084854    9446ff60
w      081c9084858    944703ff
w      081c908485c    94568080
w      081c9084860    82e0045c
w      081c9084864    94568000
w      081c9084868    91b60400
w      081c908486c    f0000fb9
w      081c9084870    f0000fa3
w      081c9084874    500706d8
w      081c9084878    10580200
w      081c908487c    42001222
w      081c9084880    104000f7
w      081c9084884    40001224
w      081c9084888    500706c0
w      081c908488c    104800ff
w      081c9084890    104800ff
w      081c9084894    610701e8
w      081c9084898    f000081e
w      081c908489c    30010127
w      081c90848a0    200011e8
w      081c90848a4    e0000050
w      081c90848a8    e0000041
w      081c90848ac    f00007dc
w      081c90848b0    502706d8
w      081c90848b4    10590010
w      081c90848b8    42081236
w      081c90848bc    504701c8
w      081c90848c0    104a0001
w      081c90848c4    41d01234
w      081c90848c8    10410283
w      081c90848cc    40001235
w      081c90848d0    10410100
w      081c90848d4    40001238
w      081c90848d8    502706dc
w      081c90848dc    1049ffff
w      081c90848e0    1049ffff
w      081c90848e4    4101123c
w      081c90848e8    96d47810
w      081c90848ec    4000124b
w      081c90848f0    50a704d4
w      081c90848f4    101d07ff
w      081c90848f8    100dfff8
w      081c90848fc    10100124
w      081c9084900    10009248
w      081c9084904    101807ff
w      081c9084908    1008fff8
w      081c908490c    30000168
w      081c9084910    104d0038
w      081c9084914    42281248
w      081c9084918    96d47810
w      081c908491c    4000124b
w      081c9084920    101d07ff
w      081c9084924    100dfff8
w      081c9084928    61a704d4
w      081c908492c    500706d8
w      081c9084930    10580004
w      081c9084934    42001250
w      081c9084938    9200c080
w      081c908493c    92010702
